Victims,Crime,City,Zip Code,Place,Latitude,Longitude,Police District Number,Location
1,Simple Assault,ROCKVILLE,20853,Residence - Single Family,39.07074,-77.102,4D,"(39.0707, -77.102)"
1,All Other Offenses,DERWOOD,20855,Other/Unknown,39.11045,-77.1428,1D,"(39.1105, -77.1428)"
1,Theft From Motor Vehicle,POTOMAC,20854,Residence - Driveway,39.06563,-77.2655,1D,"(39.0656, -77.2655)"
1,Drug/Narcotic Violations,ROCKVILLE,20850,Street - In vehicle,0,0,1D,"(0.0, 0.0)"
1,Burglary/Breaking and Entering,MONTGOMERY VILLAGE,20886,Retail - Salon/Spa,39.18495,-77.1881,6D,"(39.185, -77.1881)"
1,All Other Offenses,CHEVY CHASE,20815,Government Building,38.9685,-77.0889,2D,"(38.9685, -77.0889)"
1,Disorderly Conduct,POTOMAC,20854,Residence - Single Family,0,0,1D,"(0.0, 0.0)"
1,Drug/Narcotic Violations,ROCKVILLE,20850,School - Elementary/Secondary,39.07673,-77.1831,1D,"(39.0767, -77.1831)"
1,All Other Offenses,BETHESDA,20814,Residence - Apartment/Condo,38.98847,-77.0936,2D,"(38.9885, -77.0936)"
1,All Other Offenses,GAITHERSBURG,20879,Commercial - Industrial park,39.16506,-77.1685,6D,"(39.1651, -77.1685)"
1,Theft from Building,TAKOMA PARK,20912,Residence - Apartment/Condo,38.98747,-77.0827,TPPD,"(38.9875, -77.0827)"
1,Theft From Motor Vehicle,ROCKVILLE,20850,Gas Station,39.09056,-77.1531,1D,"(39.0906, -77.1531)"
1,Simple Assault,GERMANTOWN,20876,Street - Other,39.24501,-77.2344,5D,"(39.245, -77.2344)"
1,Driving Under the Influence,GERMANTOWN,20876,Street - Residential,39.24501,-77.2344,5D,"(39.245, -77.2344)"
1,Drug/Narcotic Violations,GAITHERSBURG,20878,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,All Other Offenses,GERMANTOWN,20874,Street - In vehicle,39.18179,-77.2691,5D,"(39.1818, -77.2691)"
1,All Other Offenses,TAKOMA PARK,20912,Street - Residential,39.09277,-77.1625,TPPD,"(39.0928, -77.1625)"
1,Theft of Motor Vehicle Parts or Accessories,OLNEY,20832,Parking Lot - Commercial,39.15322565,-77.06686999,4D,"(39.1532, -77.0669)"
1,Drug/Narcotic Violations,KENSINGTON,20895,Street - In vehicle,39.0331573,-77.07325723,2D,"(39.0332, -77.0733)"
1,Drug Equipment Violations,KENSINGTON,20895,Street - In vehicle,39.0331573,-77.07325723,2D,"(39.0332, -77.0733)"
1,Drug/Narcotic Violations,KENSINGTON,20895,Street - In vehicle,39.0331573,-77.07325723,2D,"(39.0332, -77.0733)"
1,Burglary/Breaking and Entering,GAITHERSBURG,20878,Residence - Single Family,39.11412,-77.2741,1D,"(39.1141, -77.2741)"
1,Identity Theft,TAKOMA PARK,20912,Other/Unknown,38.9839908,-77.00525947,8D,"(38.984, -77.0053)"
1,All Other Offenses,SILVER SPRING,20904,Other/Unknown,39.04557,-76.9919,3D,"(39.0456, -76.9919)"
1,All Other Offenses,CLARKSBURG,20871,Retail - Mall,39.22919,-77.2898,5D,"(39.2292, -77.2898)"
1,Driving Under the Influence,ROCKVILLE,20851,Street - In vehicle,0,0,1D,"(0.0, 0.0)"
1,Counterfeiting/Forgery,MONTGOMERY VILLAGE,20886,Residence -Townhouse/Duplex,39.17330211,-77.21351836,6D,"(39.1733, -77.2135)"
1,Sexual Assault With An Object,BETHESDA,20817,Residence - Apartment/Condo,39.02919994,-77.12780661,2D,"(39.0292, -77.1278)"
1,All Other Offenses,BETHESDA,20816,Residence - Single Family,38.95902,-77.1123,2D,"(38.959, -77.1123)"
1,Forcible Rape,GAITHERSBURG,20877,Parking Lot - Other,39.15055,-77.205,6D,"(39.1506, -77.205)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Apartment/Condo,39.07851,-77.1512,1D,"(39.0785, -77.1512)"
1,Credit Card/Automatic Teller Machine Fraud,GAITHERSBURG,20878,Other/Unknown,39.11665,-77.2732,1D,"(39.1167, -77.2732)"
1,Identity Theft,GAITHERSBURG,20878,Other/Unknown,39.11665,-77.2732,1D,"(39.1167, -77.2732)"
1,All Other Offenses,SILVER SPRING,20906,Residence - Apartment/Condo,39.09448,-77.0634,4D,"(39.0945, -77.0634)"
1,All Other Offenses,SILVER SPRING,20901,School/College - DO NOT USE,39.02307777,-77.01688361,3D,"(39.0231, -77.0169)"
1,All Other Offenses,SILVER SPRING,20910,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,Identity Theft,GAITHERSBURG,20878,Other/Unknown,39.11178,-77.2498,1D,"(39.1118, -77.2498)"
1,Motor Vehicle Theft,SILVER SPRING,20910,Street - In vehicle,38.9974,-77.0301,3D,"(38.9974, -77.0301)"
1,All other Larceny,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14559,-77.1921,6D,"(39.1456, -77.1921)"
1,False Pretenses/Swindle/Confidence Game,GAITHERSBURG,20877,Commercial - Office Building,39.15221,-77.2089,6D,"(39.1522, -77.2089)"
1,All Other Offenses,SILVER SPRING,20905,School/College - DO NOT USE,39.11412814,-77.01468609,4D,"(39.1141, -77.0147)"
1,Forcible Rape,GAITHERSBURG,20877,Residence - Single Family,39.14725037,-77.16539816,6D,"(39.1473, -77.1654)"
1,All Other Offenses,SILVER SPRING,20906,Residence - Single Family,39.06175,-77.0618,4D,"(39.0618, -77.0618)"
1,False Pretenses/Swindle/Confidence Game,GAITHERSBURG,20878,Other/Unknown,39.15937,-77.2191,6D,"(39.1594, -77.2191)"
1,Drug/Narcotic Violations,OLNEY,20832,School/College - DO NOT USE,39.1708986,-77.08093324,4D,"(39.1709, -77.0809)"
1,All Other Offenses,GAITHERSBURG,20878,Residence - Apt Ofc/Storage,39.12030476,-77.2054469,6D,"(39.1203, -77.2054)"
1,Shoplifting,GAITHERSBURG,20877,Retail - Department/Discount Store,39.15009846,-77.20902364,6D,"(39.1501, -77.209)"
1,All Other Offenses,OLNEY,20832,School/College - DO NOT USE,39.1708986,-77.08093324,4D,"(39.1709, -77.0809)"
1,Simple Assault,GAITHERSBURG,20878,Residence - Single Family,39.11955511,-77.23622353,6D,"(39.1196, -77.2362)"
1,All Other Offenses,SILVER SPRING,20902,Library,39.04732,-77.0523,4D,"(39.0473, -77.0523)"
1,All Other Offenses,SILVER SPRING,20901,School/College - DO NOT USE,39.02037721,-77.01275241,3D,"(39.0204, -77.0128)"
1,All Other Offenses,KENSINGTON,20895,School/College - DO NOT USE,39.01501999,-77.07505586,2D,"(39.015, -77.0751)"
1,All Other Offenses,ROCKVILLE,20853,School/College - DO NOT USE,39.08461591,-77.08989516,4D,"(39.0846, -77.0899)"
1,Drug/Narcotic Violations,SILVER SPRING,20902,Retail - Mall,39.0373839,-77.05168232,4D,"(39.0374, -77.0517)"
1,Drug/Narcotic Violations,BETHESDA,20817,Street - In vehicle,38.97011,-77.1296,2D,"(38.9701, -77.1296)"
1,False Pretenses/Swindle/Confidence Game,BETHESDA,20814,Cyberspace,38.98886,-77.0973,2D,"(38.9889, -77.0973)"
1,Simple Assault,GAITHERSBURG,20877,Residence - Single Family,39.13755033,-77.19005586,6D,"(39.1376, -77.1901)"
1,All Other Offenses,SILVER SPRING,20904,School/College - DO NOT USE,39.05932627,-77.00643492,3D,"(39.0593, -77.0064)"
1,Fondling,MONTGOMERY VILLAGE,20886,Residence -Townhouse/Duplex,39.18065799,-77.19550901,6D,"(39.1807, -77.1955)"
1,"Family Offenses, NonViolent",GAITHERSBURG,20877,Residence - Apartment/Condo,39.1355538,-77.19192166,6D,"(39.1356, -77.1919)"
1,Fondling,POTOMAC,20854,Residence - Other,39.05499184,-77.15952622,1D,"(39.055, -77.1595)"
1,Drug/Narcotic Violations,ROCKVILLE,20852,Street - Commercial,39.05910331,-77.11504103,1D,"(39.0591, -77.115)"
1,All Other Offenses,TAKOMA PARK,20912,Residence - Single Family,38.9865887,-76.99297832,8D,"(38.9866, -76.993)"
1,All Other Offenses,BETHESDA,20814,School/College - DO NOT USE,38.98594847,-77.08677285,2D,"(38.9859, -77.0868)"
1,Simple Assault,BETHESDA,20817,Street - Bus Stop,39.00101082,-77.12121592,2D,"(39.001, -77.1212)"
1,Robbery,SILVER SPRING,20906,Residence - Apartment/Condo,39.08777476,-77.06282695,4D,"(39.0878, -77.0628)"
1,Theft From Motor Vehicle,SILVER SPRING,20903,Residence - Yard,39.03287,-76.9871,3D,"(39.0329, -76.9871)"
2,Simple Assault,GERMANTOWN,20874,Parking Lot - Commercial,0,0,5D,"(0.0, 0.0)"
1,All Other Offenses,DERWOOD,20855,Other/Unknown,39.10737,-77.1475,1D,"(39.1074, -77.1475)"
1,Identity Theft,ROCKVILLE,20853,Other/Unknown,39.09739,-77.0793,4D,"(39.0974, -77.0793)"
1,Burglary/Breaking and Entering,DERWOOD,20855,Residence -Townhouse/Duplex,39.12437,-77.1666,1D,"(39.1244, -77.1666)"
1,Shoplifting,SILVER SPRING,20910,Retail - Drug Store/Pharmacy,38.99709,-77.0219,3D,"(38.9971, -77.0219)"
1,Drug Equipment Violations,BETHESDA,20817,Street - In vehicle,38.97011,-77.1296,2D,"(38.9701, -77.1296)"
1,All Other Offenses,BETHESDA,20814,School - Elementary/Secondary,38.98554,-77.087,2D,"(38.9855, -77.087)"
1,Runaway,DAMASCUS,20872,Residence - Apartment/Condo,39.28915,-77.2012,5D,"(39.2891, -77.2012)"
1,Theft From Motor Vehicle,KENSINGTON,20895,Street - Residential,39.0261,-77.0643,2D,"(39.0261, -77.0643)"
1,False Pretenses/Swindle/Confidence Game,DERWOOD,20855,Other/Unknown,39.14478,-77.157,6D,"(39.1448, -77.157)"
1,Drug/Narcotic Violations,GAITHERSBURG,20877,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,KENSINGTON,20895,Residence - Driveway,39.02115,-77.0711,2D,"(39.0211, -77.0711)"
1,Destruction/Damage/Vandalism of Property,POTOMAC,20854,Residence - Single Family,38.99446288,-77.18761054,2D,"(38.9945, -77.1876)"
1,Identity Theft,POTOMAC,20854,Cyberspace,39.03642,-77.2377,1D,"(39.0364, -77.2377)"
1,All Other Offenses,ROCKVILLE,20853,Residence - Single Family,39.10271,-77.0997,4D,"(39.1027, -77.0997)"
1,Bad Checks,ROCKVILLE,20852,Bank - ATM,39.05509,-77.1189,1D,"(39.0551, -77.1189)"
1,All Other Offenses,SILVER SPRING,20901,School - Elementary/Secondary,39.03372,-77.0244,4D,"(39.0337, -77.0244)"
1,Fondling,GERMANTOWN,20874,School - Elementary/Secondary,39.16476,-77.2473,5D,"(39.1648, -77.2473)"
1,All Other Offenses,ROCKVILLE,20850,Parking Lot - County,39.10219,-77.1785,1D,"(39.1022, -77.1785)"
1,Theft From Motor Vehicle,SILVER SPRING,20910,Parking Garage - County,38.99051,-77.0242,3D,"(38.9905, -77.0242)"
1,Shoplifting,SILVER SPRING,20903,Retail - Drug Store/Pharmacy,39.02099,-76.9777,3D,"(39.021, -76.9777)"
1,All other Larceny,GERMANTOWN,20874,Parking Lot - Residential,39.15212075,-77.26618655,5D,"(39.1521, -77.2662)"
1,Burglary/Breaking and Entering,POTOMAC,20854,Residence - Single Family,39.02260483,-77.20295119,2D,"(39.0226, -77.203)"
3,Simple Assault,POTOMAC,20854,Residence - Single Family,39.05988,-77.1939,1D,"(39.0599, -77.1939)"
1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,20852,Other/Unknown,0,0,2D,"(0.0, 0.0)"
1,Counterfeiting/Forgery,SILVER SPRING,20904,Bank - ATM,39.0757429,-77.00197254,4D,"(39.0757, -77.002)"
1,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,20815,Residence - Driveway,38.9816,-77.0103,2D,"(38.9816, -77.0103)"
1,Shoplifting,SILVER SPRING,20902,Retail - Mall,39.03734,-77.0516,4D,"(39.0373, -77.0516)"
1,Theft From Motor Vehicle,CLARKSBURG,20871,Parking Lot - School,39.22518,-77.266,5D,"(39.2252, -77.266)"
1,Destruction/Damage/Vandalism of Property,CLARKSBURG,20871,Parking Lot - School,39.22518,-77.266,5D,"(39.2252, -77.266)"
1,All other Larceny,CHEVY CHASE,20815,Residence - Yard,38.97701,-77.0981,2D,"(38.977, -77.0981)"
1,Simple Assault,DERWOOD,20855,Retail - Other,39.11337,-77.1628,1D,"(39.1134, -77.1628)"
1,All Other Offenses,GAITHERSBURG,20877,Residence -Townhouse/Duplex,39.14673,-77.1735,6D,"(39.1467, -77.1735)"
1,All Other Offenses,SILVER SPRING,20903,Residence - Apartment/Condo,38.9991,-76.9898,3D,"(38.9991, -76.9898)"
1,All Other Offenses,DERWOOD,20855,Residence - Single Family,39.14149,-77.1462,6D,"(39.1415, -77.1462)"
1,Disorderly Conduct,BETHESDA,20814,Street - Residential,38.97968,-77.1009,2D,"(38.9797, -77.1009)"
1,All Other Offenses,GAITHERSBURG,20879,Residence - Apartment/Condo,39.15947,-77.1638,6D,"(39.1595, -77.1638)"
1,All Other Offenses,SILVER SPRING,20904,Residence -Townhouse/Duplex,39.0771,-76.9348,3D,"(39.0771, -76.9348)"
1,All Other Offenses,GAITHERSBURG,20878,Grocery/Supermarket,39.11411,-77.2162,6D,"(39.1141, -77.2162)"
1,Shoplifting,GERMANTOWN,20876,Retail - Department/Discount Store,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
1,Motor Vehicle Theft,MONTGOMERY VILLAGE,20886,Street - In vehicle,39.17172,-77.1985,6D,"(39.1717, -77.1985)"
1,Driving Under the Influence,SILVER SPRING,20901,Street - In vehicle,39.00257,-77.007,3D,"(39.0026, -77.007)"
1,Driving Under the Influence,CHEVY CHASE,20815,Street - In vehicle,38.96737,-77.1053,2D,"(38.9674, -77.1053)"
1,Driving Under the Influence,GAITHERSBURG,20877,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,All Other Offenses,GAITHERSBURG,20877,Other/Unknown,39.12947,-77.2016,6D,"(39.1295, -77.2016)"
1,All other Larceny,GERMANTOWN,20874,Restaurant,39.14676,-77.2742,5D,"(39.1468, -77.2742)"
1,Weapon Law Violations,SILVER SPRING,20904,Street - Residential,39.04173,-76.9848,3D,"(39.0417, -76.9848)"
1,Theft from Building,GAITHERSBURG,20877,School - Elementary/Secondary,39.13582,-77.1922,6D,"(39.1358, -77.1922)"
1,Shoplifting,BETHESDA,20814,Retail - Drug Store/Pharmacy,38.98844,-77.0955,2D,"(38.9884, -77.0955)"
1,All Other Offenses,SILVER SPRING,20902,Residence - Single Family,39.05735,-77.0697,4D,"(39.0574, -77.0697)"
1,Theft from Building,GAITHERSBURG,20878,Residence - Apartment/Condo,39.1456,-77.2296,6D,"(39.1456, -77.2296)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Yard,38.98904,-77.0114,3D,"(38.989, -77.0114)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Nursing Home,39.08322,-77.1696,1D,"(39.0832, -77.1696)"
1,Burglary/Breaking and Entering,SILVER SPRING,20910,Grocery/Supermarket,38.99021,-77.0271,3D,"(38.9902, -77.0271)"
1,All Other Offenses,GERMANTOWN,20874,School - Elementary/Secondary,39.16476,-77.2473,5D,"(39.1648, -77.2473)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Parking Garage - Commercial,39.06124,-77.0512,4D,"(39.0612, -77.0512)"
1,All Other Offenses,GAITHERSBURG,20878,School - Elementary/Secondary,39.08921,-77.2141,1D,"(39.0892, -77.2141)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20882,Street - Residential,0,0,5D,"(0.0, 0.0)"
1,Runaway,SILVER SPRING,20910,Residence - Apartment/Condo,38.99491,-77.0246,3D,"(38.9949, -77.0246)"
1,All Other Offenses,OLNEY,20832,School - Elementary/Secondary,39.17197,-77.0811,4D,"(39.172, -77.0811)"
1,All other Larceny,,20912,Parking Lot - Commercial,39.03585069,-77.02689045,8.0D,"(39.0359, -77.0269)"
1,Theft From Motor Vehicle,BETHESDA,20816,Street - Residential,38.95942,-77.0986,2D,"(38.9594, -77.0986)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Apartment/Condo,39.10392,-77.2045,6D,"(39.1039, -77.2045)"
1,Motor Vehicle Theft,GAITHERSBURG,20878,Parking Lot - Residential,39.12731544,-77.2097337,6D,"(39.1273, -77.2097)"
1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,20912,Street - Residential,38.98161,-77.0095,TPPD,"(38.9816, -77.0095)"
1,Shoplifting,BETHESDA,20817,Retail - Other,39.02529,-77.1272,2D,"(39.0253, -77.1272)"
1,All Other Offenses,POTOMAC,20854,Retail - Other,39.02155,-77.1661,2D,"(39.0215, -77.1661)"
1,Theft From Motor Vehicle,SILVER SPRING,20906,Parking Garage - Metro,39.0614,-77.0529,4D,"(39.0614, -77.0529)"
1,All Other Offenses,SILVER SPRING,20902,Residence - Single Family,39.01972,-77.0389,3D,"(39.0197, -77.0389)"
1,Shoplifting,TAKOMA PARK,20912,Grocery/Supermarket,38.98598,-76.9881,TPPD,"(38.986, -76.9881)"
1,All Other Offenses,BETHESDA,20814,Street - In vehicle,39.01789,-77.1138,2D,"(39.0179, -77.1138)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20904,Street - Residential,39.04557,-76.9919,3D,"(39.0456, -76.9919)"
1,All Other Offenses,ROCKVILLE,20850,Hotel/Motel/Etc.,39.10366,-77.1896,1D,"(39.1037, -77.1896)"
1,Shoplifting,SILVER SPRING,20904,Retail - Department/Discount Store,39.05158,-76.9567,3D,"(39.0516, -76.9567)"
1,All Other Offenses,ROCKVILLE,20852,Residence - Apartment/Condo,39.04968,-77.1014,2D,"(39.0497, -77.1014)"
1,All Other Offenses,MONTGOMERY VILLAGE,20886,Parking Lot - Commercial,39.17024,-77.2049,6D,"(39.1702, -77.2049)"
1,Simple Assault,GERMANTOWN,20876,Residence - Single Family,39.17280771,-77.24277396,5D,"(39.1728, -77.2428)"
2,Simple Assault,ROCKVILLE,20851,Residence - Single Family,39.07764529,-77.12189028,1D,"(39.0776, -77.1219)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20910,Parking Lot - Residential,38.99308,-77.0097,3D,"(38.9931, -77.0097)"
1,All Other Offenses,TAKOMA PARK,20912,Residence - Single Family,38.9666,-77.0036,TPPD,"(38.9666, -77.0036)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20876,Residence - Other,39.18975,-77.2433,5D,"(39.1897, -77.2433)"
1,Aggravated Assault,GERMANTOWN,20874,Street - Other,39.16270707,-77.24257105,5D,"(39.1627, -77.2426)"
1,All Other Offenses,SILVER SPRING,20910,Other/Unknown,39.00021,-77.0485,2D,"(39.0002, -77.0485)"
1,Trespass of Real Property,GAITHERSBURG,20877,Residence - Apartment/Condo,39.1482,-77.2048,6D,"(39.1482, -77.2048)"
1,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,20852,Parking Garage - Metro,39.0476,-77.1125,2D,"(39.0476, -77.1125)"
1,All Other Offenses,DERWOOD,20855,Restaurant,39.14314,-77.1442,6D,"(39.1431, -77.1442)"
1,Simple Assault,GERMANTOWN,20876,School - Elementary/Secondary,39.19401,-77.2407,5D,"(39.194, -77.2407)"
1,Identity Theft,BETHESDA,20817,Other/Unknown,39.02850988,-77.14721638,2D,"(39.0285, -77.1472)"
1,Pornography/Obscene Material,TAKOMA PARK,20912,Residence - Single Family,38.97901,-77.0007,TPPD,"(38.979, -77.0007)"
1,Drug/Narcotic Violations,SILVER SPRING,20902,Street - In vehicle,0,0,4D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20879,Parking Lot - Residential,39.16485,-77.2135,6D,"(39.1649, -77.2135)"
1,Burglary/Breaking and Entering,SILVER SPRING,20906,Residence - Apartment/Condo,39.10208334,-77.05115825,4D,"(39.1021, -77.0512)"
1,Disorderly Conduct,SILVER SPRING,20906,Parking Lot - Commercial,39.07828,-77.0719,4D,"(39.0783, -77.0719)"
1,Theft from Building,GERMANTOWN,20874,School - Elementary/Secondary,39.17564,-77.266,5D,"(39.1756, -77.266)"
2,Aggravated Assault,BURTONSVILLE,20866,Residence - Yard,0,0,3D,"(0.0, 0.0)"
1,Theft from Building,BROOKEVILLE,20833,Residence - Nursing Home,39.16893,-77.0597,4D,"(39.1689, -77.0597)"
1,Pornography/Obscene Material,MONTGOMERY VILLAGE,20886,Residence - Single Family,39.16645,-77.192,6D,"(39.1664, -77.192)"
1,All Other Offenses,BETHESDA,20817,Retail - Mall,39.02207,-77.1474,2D,"(39.0221, -77.1474)"
1,Simple Assault,ROCKVILLE,20850,Retail - Other,39.08395,-77.155,1D,"(39.084, -77.155)"
1,Simple Assault,KENSINGTON,20895,School - Elementary/Secondary,39.01501,-77.0751,2D,"(39.015, -77.0751)"
1,Wire Fraud,GAITHERSBURG,20878,Other/Unknown,39.08365,-77.2365,1D,"(39.0836, -77.2365)"
1,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,20851,Street - Residential,39.07029,-77.1285,1D,"(39.0703, -77.1285)"
1,Theft from Building,SILVER SPRING,20902,Residence - Apartment/Condo,39.03243,-77.049,4D,"(39.0324, -77.049)"
1,All Other Offenses,MONTGOMERY VILLAGE,20886,Residence -Townhouse/Duplex,39.18275,-77.2097,6D,"(39.1827, -77.2097)"
1,Simple Assault,BETHESDA,20817,Retail - Mall,39.02207,-77.1474,2D,"(39.0221, -77.1474)"
1,Shoplifting,BETHESDA,20817,Retail - Mall,39.02207,-77.1474,2D,"(39.0221, -77.1474)"
1,Pornography/Obscene Material,ROCKVILLE,20853,Residence - Single Family,39.08345,-77.0869,4D,"(39.0834, -77.0869)"
1,Counterfeiting/Forgery,SILVER SPRING,20906,Residence - Single Family,39.06549,-77.064,4D,"(39.0655, -77.064)"
1,All Other Offenses,ROCKVILLE,20850,Other/Unknown,39.10208,-77.1581,1D,"(39.1021, -77.1581)"
1,Simple Assault,ROCKVILLE,20850,Street - Commercial,0,0,1D,"(0.0, 0.0)"
1,All other Larceny,ROCKVILLE,20850,Street - In vehicle,0,0,1D,"(0.0, 0.0)"
1,All Other Offenses,KENSINGTON,20895,Residence - Single Family,39.02629,-77.0888,2D,"(39.0263, -77.0888)"
1,Forcible Fondling,BETHESDA,20816,Residence - Single Family,38.95787454,-77.11777404,2D,"(38.9579, -77.1178)"
1,Sexual Assault With An Object,BETHESDA,20816,Residence - Single Family,38.95787454,-77.11777404,2D,"(38.9579, -77.1178)"
1,All other Larceny,ROCKVILLE,20852,Recreation Center,39.04215,-77.1119,2D,"(39.0421, -77.1119)"
1,All Other Offenses,TAKOMA PARK,20912,Other/Unknown,38.98103947,-77.01029215,8D,"(38.981, -77.0103)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20874,Residence - Apartment/Condo,39.17862,-77.2633,5D,"(39.1786, -77.2633)"
1,Burglary/Breaking and Entering,DERWOOD,20855,Residence - Single Family,0,0,6D,"(0.0, 0.0)"
1,Murder and Nonnegligent Manslaughter,SILVER SPRING,20904,Residence -Townhouse/Duplex,39.07233,-76.9917,3D,"(39.0723, -76.9917)"
1,Motor Vehicle Theft,SILVER SPRING,20904,Parking Lot - Commercial,39.05577,-76.9708,3D,"(39.0558, -76.9708)"
1,Murder and Nonnegligent Manslaughter,SILVER SPRING,20904,Residence -Townhouse/Duplex,39.07233,-76.9917,3D,"(39.0723, -76.9917)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Single Family,39.10076,-77.165,1D,"(39.1008, -77.165)"
1,Drug/Narcotic Violations,SILVER SPRING,20906,Street - In vehicle,0,0,4D,"(0.0, 0.0)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Apartment/Condo,38.99503,-77.0384,2D,"(38.995, -77.0384)"
1,Drug/Narcotic Violations,SILVER SPRING,,Residence - Single Family,39.04134952,-77.04823798,4D,"(39.0413, -77.0482)"
1,All Other Offenses,SILVER SPRING,20910,Hospital/Emergency Care Center,39.01465,-77.0353,3D,"(39.0147, -77.0353)"
1,All Other Offenses,BETHESDA,20814,Hotel/Motel/Etc.,38.98651,-77.0967,2D,"(38.9865, -77.0967)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20905,Street - Residential,0,0,4D,"(0.0, 0.0)"
1,All Other Offenses,SILVER SPRING,20901,School - Elementary/Secondary,39.03372,-77.0244,4D,"(39.0337, -77.0244)"
1,All Other Offenses,GAITHERSBURG,20882,Residence - Single Family,39.22269641,-77.17593655,5D,"(39.2227, -77.1759)"
1,Counterfeiting/Forgery,CHEVY CHASE,20815,Residence - Other,38.97706405,-77.08452,2D,"(38.9771, -77.0845)"
1,Motor Vehicle Theft,ROCKVILLE,20851,Residence - Driveway,39.07685,-77.1284,1D,"(39.0769, -77.1284)"
1,All Other Offenses,SILVER SPRING,20901,Grocery/Supermarket,38.99865,-77.0011,3D,"(38.9986, -77.0011)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Single Family,39.06758,-76.9498,3D,"(39.0676, -76.9498)"
1,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,20912,Gas Station,38.96775,-77.0015,TPPD,"(38.9678, -77.0015)"
1,All Other Offenses,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14559,-77.1921,6D,"(39.1456, -77.1921)"
1,Destruction/Damage/Vandalism of Property,DAMASCUS,20872,Residence - Yard,0,0,5D,"(0.0, 0.0)"
1,All Other Offenses,GERMANTOWN,20874,Residence - Apartment/Condo,39.17862,-77.2633,5D,"(39.1786, -77.2633)"
1,Motor Vehicle Theft,GAITHERSBURG,20878,Residence - Driveway,0,0,6D,"(0.0, 0.0)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Parking Lot - Commercial,39.12561,-77.2032,TPPD,"(39.1256, -77.2032)"
1,Theft From Motor Vehicle,SILVER SPRING,20902,Parking Lot - Residential,39.05747634,-77.07796578,4D,"(39.0575, -77.078)"
1,All Other Offenses,BETHESDA,20814,Residence - Apartment/Condo,38.99077,-77.0966,2D,"(38.9908, -77.0966)"
1,All Other Offenses,ROCKVILLE,20850,Restaurant,39.14491,-77.2016,1D,"(39.1449, -77.2016)"
1,Theft from Building,GAITHERSBURG,20878,Residence - Apartment/Condo,39.1456,-77.2296,6D,"(39.1456, -77.2296)"
1,Purse-snatching,GERMANTOWN,20874,School - Elementary/Secondary,39.15659,-77.2843,5D,"(39.1566, -77.2843)"
1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,20886,Parking Lot - Residential,39.16684,-77.2095,6D,"(39.1668, -77.2095)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Residence - Driveway,39.09295,-77.0381,4D,"(39.093, -77.0381)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20902,Street - Residential,39.02218,-77.0499,3D,"(39.0222, -77.0499)"
1,Driving Under the Influence,ROCKVILLE,20852,Street - In vehicle,39.04899879,-77.11696045,2D,"(39.049, -77.117)"
1,Driving Under the Influence,BETHESDA,20814,Street - In vehicle,38.99119297,-77.0975272,2D,"(38.9912, -77.0975)"
1,Runaway,BETHESDA,20817,Community Center,39.00166,-77.1278,2D,"(39.0017, -77.1278)"
1,Driving Under the Influence,GAITHERSBURG,20879,Street - Commercial,0,0,6D,"(0.0, 0.0)"
1,Drug/Narcotic Violations,GAITHERSBURG,20877,Street - In vehicle,39.13481822,-77.20583889,6D,"(39.1348, -77.2058)"
1,Motor Vehicle Theft,ROCKVILLE,20852,Parking Garage - Residential,0,0,2D,"(0.0, 0.0)"
1,Shoplifting,BETHESDA,20814,Retail - Appliances/Electronics,38.98024,-77.0967,2D,"(38.9802, -77.0967)"
